STATE	Posterior	Log-likelihood	Log-prior	Partition
570400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
570500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
570600	-115.34072211368525	-105.05099433206517	-10.289727781620071	[[0],[1,3,4,5],[2,6,7,8,9]]
570700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
570800	-113.60703763761482	-103.31730985599475	-10.289727781620071	[[0,1,2,3,5],[4],[6,7,8,9]]
570900	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
571000	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
571100	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571500	-113.40990473623204	-102.18861875060702	-11.221285985625014	[[0,1],[2,6,7,8,9],[3,4,5]]
571600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
571900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
572000	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
572100	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
572200	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
572300	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
572400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
572500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
572600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
572700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
572800	-110.11768088289548	-100.62019118447958	-9.497489698415897	[[0,3,4,5],[1,2,6,7,8,9]]
572900	-110.60798640680653	-101.11049670839063	-9.497489698415897	[[0,1,6,7,8,9],[2,3,4,5]]
573000	-118.75585056185662	-107.7494451022664	-11.00640545959021	[[0,3,4,5],[1],[2],[6,7,8,9]]
573100	-114.50368340640067	-103.01770486654857	-11.485978539852097	[[0,1],[2,3,4,5],[6,7,8,9]]
573200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
573900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
574000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
574100	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
574200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
574300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
574400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
574500	-113.98914448421866	-108.14713842628211	-5.84200605793654	[[0,1,2,3,4,6,7,8,9],[5]]
574600	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
574700	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
574800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
574900	-110.60798640680653	-101.11049670839063	-9.497489698415897	[[0,1,6,7,8,9],[2,3,4,5]]
575000	-117.58525090650654	-107.29552312488647	-10.289727781620071	[[0,6,7,8,9],[1,3,4,5],[2]]
575100	-113.40990473623204	-102.18861875060702	-11.221285985625016	[[0,1],[2,6,7,8,9],[3,4,5]]
575200	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
575300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
575400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
575500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
575600	-114.44987656110197	-105.64157364202993	-8.808302919072046	[[0,1,2,6,7,8,9],[3,4],[5]]
575700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
575800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
575900	-110.11768088289548	-100.62019118447958	-9.497489698415897	[[0,3,4,5],[1,2,6,7,8,9]]
576000	-116.13256192862964	-104.91127594300463	-11.221285985625016	[[0,2],[1,6,7,8,9],[3,4,5]]
576100	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576200	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576300	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
576400	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576500	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576600	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576700	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
576800	-111.61515361261188	-102.76429107912104	-8.850862533490844	[[0,1,2,3,4,5,9],[6,7,8]]
576900	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
577000	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
577100	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
577200	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
577300	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
577400	-114.14068161533044	-102.29368972994101	-11.846991885389428	[[0,1,2],[3,4,5],[6,7,8,9]]
577500	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
577600	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
577700	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
577800	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
577900	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
578000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578100	-116.05501666189078	-105.7652888802707	-10.289727781620071	[[0],[1,6,7,8,9],[2,3,4,5]]
578200	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
578300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
578900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
579000	-113.05812244244055	-102.76839466082048	-10.289727781620071	[[0,2,3,4,5],[1],[6,7,8,9]]
579100	-113.55669076329528	-103.2669629816752	-10.289727781620071	[[0,3,4,5],[1],[2,6,7,8,9]]
579200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
579300	-112.3975327961788	-102.69095129990434	-9.706581496274456	[[0,6,7,8,9],[1,2,3,4,5]]
579400	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
579500	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
579600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
579700	-113.63797174044774	-104.82966882137569	-8.808302919072046	[[0,1,2,6,7,8,9],[3,5],[4]]
579800	-112.49453265052144	-104.79863534224984	-7.695897308271603	[[0,1,2,5,6,7,8,9],[3,4]]
579900	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580200	-114.40483702861034	-108.5628309706738	-5.84200605793654	[[0,1,2,3,4,5,6,7,8],[9]]
580300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580500	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580600	-113.46188018815798	-107.61987413022143	-5.84200605793654	[[0,1,2,3,5,6,7,8,9],[4]]
580700	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580800	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
580900	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581200	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581500	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
581600	-113.98914448421866	-108.14713842628211	-5.84200605793654	[[0,1,2,3,4,6,7,8,9],[5]]
581700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
581800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
581900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582100	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
582900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583100	-110.60798640680653	-101.11049670839063	-9.497489698415897	[[0,1,6,7,8,9],[2,3,4,5]]
583200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
583900	-113.46188018815798	-107.61987413022143	-5.84200605793654	[[0,1,2,3,5,6,7,8,9],[4]]
584000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584200	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584500	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584600	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584700	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584800	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
584900	-115.63488247047299	-109.79287641253644	-5.84200605793654	[[0,1,2,3,4,5,6,8,9],[7]]
585000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585200	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585500	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585600	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585700	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585800	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
585900	-113.83801288589603	-107.99600682795949	-5.84200605793654	[[0,1,2,4,5,6,7,8,9],[3]]
586000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586200	-113.83801288589603	-107.99600682795949	-5.84200605793654	[[0,1,2,4,5,6,7,8,9],[3]]
586300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586400	-113.63797174044774	-104.82966882137569	-8.808302919072046	[[0,1,2,6,7,8,9],[3,5],[4]]
586500	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586600	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586700	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586800	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
586900	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587000	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587100	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587200	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587300	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587400	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
587500	-113.98914448421866	-108.14713842628211	-5.84200605793654	[[0,1,2,3,4,6,7,8,9],[5]]
587600	-114.60301168612574	-105.7521491526349	-8.850862533490844	[[0,3,5],[1,2,4,6,7,8,9]]
587700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
587800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
587900	-113.63797174044775	-104.8296688213757	-8.808302919072046	[[0,1,2,6,7,8,9],[3,5],[4]]
588000	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
588100	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
588200	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
588300	-110.11768088289548	-100.62019118447958	-9.497489698415897	[[0,3,4,5],[1,2,6,7,8,9]]
588400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
588500	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
588600	-113.55669076329528	-103.2669629816752	-10.289727781620071	[[0,3,4,5],[1],[2,6,7,8,9]]
588700	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
588800	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
588900	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
589000	-113.90424929606735	-104.08830586653292	-9.81594342953443	[[0,1,2,3,4,5],[6,7,8],[9]]
589100	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
589200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
589300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
589400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
589500	-111.86647578499311	-104.17057847672152	-7.695897308271603	[[0,1,2,4,6,7,8,9],[3,5]]
589600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
589700	-111.86647578499311	-104.17057847672152	-7.695897308271603	[[0,1,2,4,6,7,8,9],[3,5]]
589800	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
589900	-108.93366887976437	-104.32842544897676	-4.60524343078761	[[0,1,2,3,4,5,6,7,8,9]]
590000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590100	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
590800	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
590900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591100	-113.63797174044774	-104.82966882137569	-8.808302919072046	[[0,1,2,6,7,8,9],[3,5],[4]]
591200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591500	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
591900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
592000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
592100	-110.60798640680653	-101.11049670839063	-9.497489698415897	[[0,1,6,7,8,9],[2,3,4,5]]
592200	-110.12951211184088	-100.42293061556643	-9.706581496274456	[[0,2,3,4,5],[1,6,7,8,9]]
592300	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
592400	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
592500	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
592600	-110.11768088289548	-100.62019118447958	-9.497489698415897	[[0,3,4,5],[1,2,6,7,8,9]]
592700	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
592800	-112.3975327961788	-102.69095129990434	-9.706581496274456	[[0,6,7,8,9],[1,2,3,4,5]]
592900	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
593000	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
593100	-110.89355376725152	-101.39606406883561	-9.497489698415897	[[0,2,6,7,8,9],[1,3,4,5]]
593200	-108.84211916761585	-99.1355376713414	-9.706581496274456	[[0,1,3,4,5],[2,6,7,8,9]]
593300	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
593400	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
593500	-107.92567926276121	-98.42818956434532	-9.497489698415897	[[0,1,2,3,4,5],[6,7,8,9]]
593600	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
593700	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
593800	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
593900	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
594000	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
594100	-112.49453265052144	-104.79863534224984	-7.695897308271603	[[0,1,2,5,6,7,8,9],[3,4]]
594200	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
594300	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
594400	-107.99933821151286	-99.14847567802202	-8.850862533490844	[[0,1,2,6,7,8,9],[3,4,5]]
